timestamp,bid_ask_spread,order_book_imbalance,total_bid_volume,total_ask_volume,wall_bid,wall_ask,label,spoof_flag
2025-06-20T11:35:12.595487,0.00999999999476131,0.9559122856148696,2.88278,0.06498,0,0,up,0
2025-06-20T11:35:15.061321,0.00999999999476131,0.695632396927876,4.86471,0.87322,0,0,up,0
2025-06-20T11:35:17.470223,0.00999999999476131,0.7289645002692619,6.777609999999999,1.06247,0,0,flat,0
2025-06-20T11:35:19.840682,0.00999999999476131,0.7374962528111648,6.40475,0.9676400000000001,0,0,flat,0
2025-06-20T11:35:22.331724,0.00999999999476131,0.8792849973050095,7.855119999999999,0.5045700000000001,0,0,flat,0
2025-06-20T11:35:24.790285,0.00999999999476131,0.14243986143650514,3.6217399999999995,2.71862,0,0,flat,0
2025-06-20T11:35:27.179570,0.00999999999476131,0.12043724625302069,3.54238,2.78083,0,0,flat,0
2025-06-20T11:35:29.573953,0.00999999999476131,0.23670948751778903,3.73383,2.3044999999999995,0,0,flat,0
2025-06-20T11:35:31.971827,0.00999999999476131,0.2450875109647075,3.7333699999999994,2.2635899999999998,0,0,flat,0
2025-06-20T11:35:34.387818,0.00999999999476131,0.2437399954812776,3.72178,2.26304,0,0,flat,0
2025-06-20T11:35:37.592573,0.00999999999476131,0.2414869935253412,3.7171299999999996,2.27106,0,0,flat,0
2025-06-20T11:35:40.106330,0.00999999999476131,0.40526843757476194,3.9153799999999994,1.6570500000000004,0,0,flat,0
2025-06-20T11:35:42.492984,0.00999999999476131,-0.05622669648583529,2.8476,3.1868999999999996,0,0,flat,0
2025-06-20T11:35:44.961012,0.00999999999476131,-0.2719977726152476,1.9088000000000003,3.3351399999999995,0,0,flat,0
2025-06-20T11:35:47.435670,0.00999999999476131,-0.26996840824883,2.02429,3.52147,0,0,down,0
2025-06-20T11:35:49.854242,0.00999999999476131,-0.9958309823777235,0.019839999999999997,9.49799,0,0,down,0
2025-06-20T11:35:52.287530,0.00999999999476131,-0.9180671188245124,0.38262,8.95722,0,0,flat,0
2025-06-20T11:35:54.692613,0.00999999999476131,-0.7581273965778995,1.0593500000000002,7.700219999999999,0,0,flat,0
2025-06-20T11:35:57.168205,0.00999999999476131,-0.9181631070893227,0.38131,8.93747,0,0,flat,0
2025-06-20T11:35:59.706917,0.00999999999476131,-0.746443958519581,1.0872800000000002,7.48897,0,0,flat,0
2025-06-20T11:36:02.165347,0.00999999999476131,-0.7557076222819905,1.0742000000000003,7.72018,0,0,flat,0
2025-06-20T11:36:04.621137,0.00999999999476131,-0.7451284872640042,1.0906500000000003,7.46778,0,0,flat,0
2025-06-20T11:36:07.010524,0.00999999999476131,-0.6461257599347796,1.4664000000000004,6.821289999999999,0,0,flat,0
2025-06-20T11:36:09.398033,0.00999999999476131,-0.6711476029442518,1.3381300000000003,6.80005,0,0,flat,0
2025-06-20T11:36:11.825695,0.00999999999476131,-0.7126285602544461,1.1995200000000001,7.1487,0,0,flat,0
2025-06-20T11:36:14.221683,0.00999999999476131,-0.8191815960743777,0.68233,6.8648,0,0,flat,0
2025-06-20T11:36:16.614390,0.00999999999476131,-0.8514475505166706,0.5492400000000001,6.84532,0,0,flat,0
2025-06-20T11:36:19.017715,0.00999999999476131,-0.9417060630064009,0.27336999999999995,9.10565,0,0,flat,0
2025-06-20T11:36:21.414007,0.00999999999476131,-0.9406970996334993,0.27237999999999996,8.91368,0,0,flat,0
2025-06-20T11:36:23.837537,0.00999999999476131,-0.9363987414089057,0.25249,7.687289999999999,0,0,down,0
2025-06-20T11:36:26.224240,0.00999999999476131,-0.9120699537855962,0.41107999999999995,8.939079999999999,0,0,down,0
2025-06-20T11:36:28.646338,0.00999999999476131,-0.9975483878524699,0.010939999999999998,8.913799999999998,0,0,flat,0
2025-06-20T11:36:31.026985,0.00999999999476131,-0.9975954696007766,0.010729999999999998,8.914089999999998,0,0,flat,0
2025-06-20T11:36:33.416075,0.00999999999476131,0.9038878394900022,4.8439,0.24453,0,0,flat,0
2025-06-20T11:36:35.795027,0.00999999999476131,0.8059501130437181,7.062799999999999,0.7589,0,0,flat,0
2025-06-20T11:36:38.197913,0.00999999999476131,-0.5850390574712678,1.0717300000000003,4.09372,0,0,flat,0
2025-06-20T11:36:40.664980,0.00999999999476131,-0.5013107472770667,1.3183000000000002,3.9687599999999996,0,0,flat,0
2025-06-20T11:36:43.128656,0.00999999999476131,-0.6102275457210214,1.0622800000000003,4.38849,0,0,flat,0
2025-06-20T11:36:45.552175,0.00999999999476131,-0.9241611079609179,0.40902,10.377529999999998,0,0,flat,0
2025-06-20T11:36:47.919351,0.00999999999476131,-0.7386629987311384,1.2521100000000003,8.33023,0,0,flat,0
2025-06-20T11:36:50.393328,0.00999999999476131,-0.7203927681871084,1.2544900000000003,7.71874,0,0,flat,0
2025-06-20T11:36:52.779075,0.00999999999476131,-0.6182210107864589,1.8419500000000004,7.80735,0,0,up,0
2025-06-20T11:36:55.311493,0.010000000009313226,0.8837548824486738,6.83852,0.422,0,0,flat,0
2025-06-20T11:36:57.767089,0.010000000009313226,0.7174606340570557,5.16449,0.84961,0,0,flat,0
2025-06-20T11:37:00.246693,0.010000000009313226,0.991920756478932,5.96646,0.0242,0,0,up,0
2025-06-20T11:37:02.784124,0.010000000009313226,0.09403432780484401,3.5159200000000004,2.9115199999999994,0,0,flat,0
2025-06-20T11:37:05.172844,0.010000000009313226,0.4802848306286443,4.2553600000000005,1.4940200000000003,0,0,flat,0
2025-06-20T11:37:07.579803,0.010000000009313226,0.37846561278307617,4.247279999999999,1.9150500000000001,0,0,flat,0
2025-06-20T11:37:09.948074,0.010000000009313226,0.35959315730480973,4.332329999999999,2.04065,0,0,flat,0
2025-06-20T11:37:12.339363,0.010000000009313226,-0.24132330746289501,2.3730799999999994,3.8827599999999998,0,0,flat,0
2025-06-20T11:37:14.764874,0.010000000009313226,0.12444494704346876,3.3806099999999994,2.6323299999999996,0,0,flat,0
2025-06-20T11:37:17.150797,0.010000000009313226,0.15684269460636904,3.4504799999999998,2.5148599999999997,0,0,flat,0
2025-06-20T11:37:19.648396,0.010000000009313226,0.247758078048131,3.6099699999999997,2.17636,0,0,flat,0
2025-06-20T11:37:22.136650,0.010000000009313226,0.10093116824168095,3.4777699999999996,2.8400999999999996,0,0,flat,0
2025-06-20T11:37:24.549723,0.010000000009313226,-0.06058417111087966,2.7635499999999995,3.1199999999999997,0,0,flat,0
2025-06-20T11:37:26.950702,0.010000000009313226,0.2434683043191652,3.5837999999999997,2.1803999999999997,0,0,flat,0
2025-06-20T11:37:29.407607,0.010000000009313226,-0.7585962627681113,2.7143399999999995,19.773630000000004,0,1,flat,0
2025-06-20T11:37:31.771137,0.010000000009313226,-0.7392591706223361,2.9209699999999996,19.484190000000005,0,1,flat,0
2025-06-20T11:37:34.220305,0.010000000009313226,-0.16192447481667865,2.5467899999999997,3.53092,0,0,flat,0
2025-06-20T11:37:36.693713,0.010000000009313226,0.17489663491604426,3.3687399999999994,2.3657899999999996,0,0,flat,0
2025-06-20T11:37:39.052106,0.010000000009313226,-0.26159577123859046,2.1407999999999996,3.65765,0,0,down,0
2025-06-20T11:37:41.490167,0.00999999999476131,-0.991526203330689,0.036840000000000005,8.658199999999999,0,0,down,0
2025-06-20T11:37:43.948170,0.00999999999476131,-0.9258682017025532,0.28729,7.4635,0,0,flat,0
2025-06-20T11:37:46.508259,0.00999999999476131,-0.7785712156961848,0.81769,6.567889999999999,0,0,flat,0
2025-06-20T11:37:48.965029,0.00999999999476131,-0.6246480440625667,1.5170600000000003,6.566339999999999,0,0,flat,0
2025-06-20T11:37:51.346511,0.00999999999476131,-0.6200054082782893,1.51763,6.470009999999999,0,0,flat,0
2025-06-20T11:37:53.750494,0.00999999999476131,-0.6713007731676156,1.3409400000000002,6.818129999999999,0,0,down,0
2025-06-20T11:37:56.187102,0.010000000009313226,-0.9990130312542962,0.0074,14.988009999999997,0,1,flat,0
2025-06-20T11:37:58.592315,0.010000000009313226,-0.9983291597108659,0.01177,14.076949999999998,0,1,down,0
2025-06-20T11:38:00.988719,0.010000000009313226,-0.708907500960833,1.2786500000000003,7.50653,0,0,flat,0
2025-06-20T11:38:03.569774,0.010000000009313226,0.14227541215686312,4.112299999999999,3.08789,0,0,flat,0
2025-06-20T11:38:06.039283,0.010000000009313226,-0.18575451370610438,2.7570799999999993,4.01503,0,0,flat,0
2025-06-20T11:38:08.420711,0.010000000009313226,-0.10878191699263495,2.7209199999999996,3.38515,0,0,flat,0
2025-06-20T11:38:10.848416,0.010000000009313226,-0.11276679322496286,2.71032,3.3992799999999996,0,0,down,0
2025-06-20T11:38:13.540710,0.00999999999476131,-0.44568821867978986,2.8659,7.47449,0,0,flat,0
2025-06-20T11:38:16.101659,0.00999999999476131,-0.4649316928877754,1.77228,4.852220000000001,0,0,flat,0
2025-06-20T11:38:18.510935,0.00999999999476131,-0.3687352509203769,2.2269599999999996,4.82859,0,0,flat,0
2025-06-20T11:38:21.016790,0.00999999999476131,-0.21755723056706355,2.80271,4.36129,0,0,flat,0
2025-06-20T11:38:23.425248,0.00999999999476131,-0.08794374390285219,2.4046499999999997,2.86838,0,0,flat,0
2025-06-20T11:38:25.932340,0.00999999999476131,-0.025009539125658765,2.7213299999999996,2.8609400000000003,0,0,flat,0
2025-06-20T11:38:28.388864,0.00999999999476131,-0.08758432994334854,2.38031,2.83729,0,0,flat,0
2025-06-20T11:38:30.968464,0.00999999999476131,0.0361271318741534,3.14118,2.9221299999999997,0,0,flat,0
2025-06-20T11:38:33.406007,0.00999999999476131,-0.02984514721398553,2.7801,2.9511499999999997,0,0,flat,0
2025-06-20T11:38:35.773809,0.00999999999476131,-0.11657110208856555,2.3349599999999997,2.95117,0,0,down,0
2025-06-20T11:38:38.217889,0.00999999999476131,-0.3385539262973616,2.01621,4.08016,0,0,flat,0
2025-06-20T11:38:40.793651,0.00999999999476131,-0.06429116001027711,3.2462500000000003,3.69234,0,0,flat,0
2025-06-20T11:38:43.597879,0.00999999999476131,0.4475905539917219,3.3724300000000005,1.2869400000000002,0,0,flat,0
2025-06-20T11:38:46.104518,0.00999999999476131,0.33862765633700875,3.50102,1.7297400000000003,0,0,flat,0
2025-06-20T11:38:48.561076,0.00999999999476131,0.5812783435487783,3.9035200000000003,1.0336500000000002,0,0,flat,0
2025-06-20T11:38:50.975938,0.00999999999476131,0.5300068387941999,2.85243,0.8762199999999999,0,0,flat,0
2025-06-20T11:38:53.397916,0.00999999999476131,0.6651534821029662,3.74513,0.75311,0,0,up,0
2025-06-20T11:38:55.831969,0.00999999999476131,0.9940143638184228,5.250179999999999,0.015760000000000003,0,0,flat,0
2025-06-20T11:38:58.246667,0.00999999999476131,0.15992730573823566,2.9104200000000002,2.1078599999999996,0,0,flat,0
2025-06-20T11:39:00.643471,0.00999999999476131,0.09328688726992017,3.29544,2.7330599999999996,0,0,flat,0
2025-06-20T11:39:03.204322,0.00999999999476131,0.24268900911764807,3.39356,2.0680799999999997,0,0,flat,0
2025-06-20T11:39:05.573423,0.00999999999476131,0.46764531400804465,3.5132200000000005,1.2743400000000003,0,0,flat,0
2025-06-20T11:39:08.125302,0.00999999999476131,0.5066380919116448,3.82442,1.2523400000000002,0,0,flat,0
2025-06-20T11:39:10.678156,0.00999999999476131,0.34726139835338193,3.18822,1.5446700000000004,0,0,flat,0
2025-06-20T11:39:13.135547,0.00999999999476131,0.42055793047547363,3.48742,1.4225100000000002,0,0,flat,0
2025-06-20T11:39:15.484601,0.00999999999476131,0.4427669477896111,3.2620599999999995,1.2598900000000004,0,0,flat,0
2025-06-20T11:39:17.909387,0.00999999999476131,0.6241339779362697,3.0815099999999997,0.7131399999999999,0,0,up,0
2025-06-20T11:39:20.612131,0.00999999999476131,0.1727829338924537,3.17487,2.2393799999999997,0,0,flat,0
2025-06-20T11:39:23.022892,0.00999999999476131,0.17343398623849088,3.1725899999999996,2.2347699999999997,0,0,flat,0
2025-06-20T11:39:25.549790,0.00999999999476131,0.17469217763730557,3.1759799999999996,2.2313599999999996,0,0,flat,0
2025-06-20T11:39:27.984514,0.00999999999476131,-0.16939796844654906,2.3210799999999994,3.2678299999999996,0,0,flat,0
2025-06-20T11:39:30.444576,0.00999999999476131,0.07642734799886494,3.12348,2.6799399999999998,0,0,flat,0
2025-06-20T11:39:32.898832,0.00999999999476131,0.07653305665587813,3.1232699999999993,2.6791899999999997,0,0,flat,0
2025-06-20T11:39:35.356492,0.00999999999476131,-0.8665404426044898,0.33059,4.623569999999999,0,0,flat,0
2025-06-20T11:39:37.756308,0.00999999999476131,-0.6418823311365233,0.85545,3.9220299999999995,0,0,flat,0
2025-06-20T11:39:40.132214,0.00999999999476131,-0.6487543631019297,0.8513,3.9960199999999992,0,0,flat,0
2025-06-20T11:39:42.626637,0.00999999999476131,-0.7752274245521646,0.70938,5.6026,0,0,flat,0
2025-06-20T11:39:45.011069,0.00999999999476131,-0.8480898447225848,0.43101999999999996,5.24365,0,0,down,0
2025-06-20T11:39:47.439555,0.00999999999476131,-0.8923147663585436,0.43207999999999996,7.59279,0,0,flat,0
2025-06-20T11:39:49.897219,0.00999999999476131,-0.7849100032995867,0.95874,7.95604,0,0,flat,0
2025-06-20T11:39:52.355690,0.00999999999476131,-0.8505726850668972,0.63959,7.920959999999999,0,0,flat,0
2025-06-20T11:39:54.820283,0.00999999999476131,-0.8526988245120207,0.63801,8.02465,0,0,flat,0
2025-06-20T11:39:57.381568,0.00999999999476131,-0.8467431260831999,0.66079,7.962509999999999,0,0,flat,0
2025-06-20T11:39:59.884555,0.00999999999476131,-0.7119333428624659,1.2387500000000002,7.361689999999999,0,0,flat,0
2025-06-20T11:40:02.287071,0.00999999999476131,-0.6210722515542368,1.7199000000000002,7.35782,0,0,flat,0
2025-06-20T11:40:04.745227,0.00999999999476131,0.7430556955229882,4.75184,0.70047,0,0,up,0
2025-06-20T11:40:07.173564,0.00999999999476131,-0.04291479847624478,2.30859,2.5156199999999997,0,0,flat,0
2025-06-20T11:40:09.659580,0.00999999999476131,-0.24743808016926264,1.98244,3.28607,0,0,flat,0
2025-06-20T11:40:12.218670,0.00999999999476131,-0.25561770446317256,1.9529800000000002,3.29427,0,0,flat,0
2025-06-20T11:40:14.678558,0.00999999999476131,0.2490145419759941,2.6299499999999996,1.5812899999999999,0,0,flat,0
2025-06-20T11:40:17.070366,0.00999999999476131,0.49347932159887614,2.6625599999999996,0.9030199999999998,0,0,flat,0
2025-06-20T11:40:19.496842,0.00999999999476131,0.49279224868558813,2.6577299999999995,0.9030199999999998,0,0,flat,0
2025-06-20T11:40:21.993499,0.00999999999476131,0.14606511558421034,2.5752999999999995,1.9188599999999998,0,0,flat,0
2025-06-20T11:40:25.940820,0.00999999999476131,0.1438529982062188,2.5646899999999997,1.9196099999999998,0,0,flat,0
2025-06-20T11:40:28.344158,0.00999999999476131,0.21039675604693694,2.52982,1.6503299999999999,0,0,up,0
2025-06-20T11:40:30.714639,0.010000000009313226,0.9738770025954377,5.14343,0.06807,0,0,up,0
2025-06-20T11:40:33.160635,0.00999999999476131,0.14346197612536607,2.5873399999999998,1.93811,0,0,flat,0
2025-06-20T11:40:35.772017,0.00999999999476131,-0.21557999729730626,1.83075,2.8370300000000004,0,0,flat,0
2025-06-20T11:40:38.229909,0.00999999999476131,-0.11959078470747903,2.11101,2.6845100000000004,0,0,flat,0
2025-06-20T11:40:40.790143,0.00999999999476131,0.026919944525341653,2.3327,2.2104000000000004,0,0,flat,0
2025-06-20T11:40:43.219345,0.00999999999476131,-0.0392144360059408,2.48622,2.6891700000000003,0,0,flat,0
2025-06-20T11:40:45.730786,0.00999999999476131,-0.03969240463718711,2.48385,2.6891800000000003,0,0,flat,0
2025-06-20T11:40:48.160711,0.00999999999476131,-0.2737699040018998,1.8635500000000003,3.2685700000000004,0,0,flat,0
2025-06-20T11:40:50.811906,0.00999999999476131,-0.046552301702512476,2.44771,2.6867300000000003,0,0,flat,0
2025-06-20T11:40:53.384906,0.00999999999476131,-0.04550151891824685,2.4476299999999998,2.6809900000000004,0,0,up,0
2025-06-20T11:40:56.065124,0.00999999999476131,0.993983870145157,6.28741,0.018970000000000004,0,0,flat,0
2025-06-20T11:40:58.494219,0.00999999999476131,0.9431090166056946,5.13793,0.15043,0,0,flat,0
2025-06-20T11:41:00.892325,0.00999999999476131,0.4420915952978553,4.625789999999999,1.7896,0,0,flat,0
2025-06-20T11:41:03.316482,0.00999999999476131,0.05731542643681985,4.05601,3.61627,0,0,flat,0
2025-06-20T11:41:05.774279,0.00999999999476131,0.1623673996112559,4.1956,3.0234599999999996,0,0,flat,0
2025-06-20T11:41:08.436330,0.00999999999476131,-0.8842007993054978,0.28447,4.628690000000001,0,0,down,0
2025-06-20T11:41:10.893873,0.00999999999476131,-0.8609770527116966,0.8000999999999999,10.71023,0,0,flat,0
2025-06-20T11:41:13.350955,0.00999999999476131,-0.879180689619658,0.6508499999999999,10.123089999999998,0,0,flat,0
2025-06-20T11:41:15.809269,0.00999999999476131,-0.8486709249618029,0.7902199999999999,9.653509999999999,0,0,flat,0
2025-06-20T11:41:18.342110,0.00999999999476131,-0.9335881609298358,0.34766,10.122159999999997,0,0,flat,0
2025-06-20T11:41:20.711236,0.00999999999476131,-0.9111103732966814,0.45519,9.7865,0,0,flat,0
2025-06-20T11:41:23.092555,0.00999999999476131,-0.9388514436263118,0.30863999999999997,9.78612,0,0,flat,0
2025-06-20T11:41:25.556369,0.00999999999476131,-0.9307036198966012,0.31214000000000003,8.6967,0,0,flat,0
2025-06-20T11:41:28.013267,0.00999999999476131,-0.8717548670823515,0.5453899999999999,7.960039999999999,0,0,flat,0
2025-06-20T11:41:30.553548,0.00999999999476131,-0.8937955187340979,0.44637,7.959489999999999,0,0,flat,0
2025-06-20T11:41:33.113225,0.00999999999476131,-0.9034693947445218,0.38836,7.6579999999999995,0,0,flat,0
2025-06-20T11:41:35.525271,0.00999999999476131,-0.8741928259105519,0.51405,7.65798,0,0,flat,0
2025-06-20T11:41:37.920198,0.00999999999476131,-0.9341812771098753,0.27032999999999996,7.94405,0,0,flat,0
2025-06-20T11:41:40.486931,0.00999999999476131,-0.9013179750262408,0.39803,7.66889,0,0,flat,0
2025-06-20T11:41:42.912980,0.00999999999476131,-0.8718564291022973,0.52496,7.66835,0,0,flat,0
2025-06-20T11:41:45.366122,0.00999999999476131,-0.7266312489957177,1.1366700000000003,7.17935,0,0,flat,0
2025-06-20T11:41:47.858720,0.00999999999476131,-0.8931169079611732,0.41991,7.43746,0,0,flat,0
2025-06-20T11:41:50.317469,0.00999999999476131,-0.8754683245684045,0.49591999999999997,7.46864,0,0,flat,0
2025-06-20T11:41:53.002378,0.00999999999476131,-0.9030685361965619,0.35001999999999994,6.87199,0,0,flat,0
2025-06-20T11:41:55.436488,0.00999999999476131,-0.8657565881558643,0.49001999999999996,6.8104499999999994,0,0,flat,0
2025-06-20T11:41:57.893942,0.00999999999476131,-0.8675058882340555,0.48321000000000003,6.81085,0,0,flat,0
2025-06-20T11:42:00.352920,0.00999999999476131,-0.8640707216039519,0.49572999999999995,6.79821,0,0,flat,0
2025-06-20T11:42:02.808568,0.00999999999476131,-0.5164796105418786,1.5100100000000003,4.73589,0,0,flat,0
2025-06-20T11:42:05.266658,0.00999999999476131,-0.3106733555622535,2.4925499999999996,4.7392900000000004,0,0,flat,0
2025-06-20T11:42:07.724540,0.00999999999476131,-0.6129634382261352,1.1383500000000004,4.74404,0,0,flat,0
2025-06-20T11:42:10.285286,0.00999999999476131,-0.4003421285476152,2.0314099999999993,4.74382,0,0,flat,0
2025-06-20T11:42:12.740911,0.00999999999476131,-0.32239165414239856,2.4253499999999995,4.73321,0,0,flat,0
2025-06-20T11:42:15.199366,0.00999999999476131,-0.4407125456089048,1.8367000000000002,4.7313,0,0,flat,0
2025-06-20T11:42:17.595720,0.00999999999476131,-0.3200576491463459,2.4367399999999995,4.73075,0,0,flat,0
2025-06-20T11:42:20.114005,0.00999999999476131,-0.4763431305003369,1.6678000000000004,4.70202,0,0,flat,0
2025-06-20T11:42:22.572573,0.00999999999476131,-0.47285142312594736,1.6741000000000004,4.67743,0,0,flat,0
2025-06-20T11:42:25.030319,0.00999999999476131,-0.4774445202765648,1.6598400000000002,4.69294,0,0,flat,0
2025-06-20T11:42:27.486977,0.00999999999476131,-0.3502796853646748,2.2545099999999993,4.68543,0,0,flat,0
2025-06-20T11:42:29.896862,0.00999999999476131,-0.6541753676243863,0.97955,4.68546,0,0,flat,0
2025-06-20T11:42:32.419666,0.00999999999476131,-0.30354461109532666,2.4926799999999996,4.66551,0,0,flat,0
2025-06-20T11:42:34.963057,0.00999999999476131,-0.30442984367329623,2.4925999999999995,4.67447,0,0,flat,0
2025-06-20T11:42:37.446407,0.00999999999476131,-0.31333625298098616,2.4459099999999996,4.67813,0,0,flat,0
2025-06-20T11:42:40.084292,0.00999999999476131,-0.3090768402676221,2.4465899999999996,4.6355,0,0,flat,0
2025-06-20T11:42:42.540142,0.00999999999476131,-0.30974073552009745,2.44446,4.63827,0,0,flat,0
2025-06-20T11:42:45.098957,0.00999999999476131,-0.338450176455414,2.4409699999999996,4.93858,0,0,flat,0
2025-06-20T11:42:47.660805,0.00999999999476131,-0.42830704347164844,1.8627100000000003,4.65376,0,0,flat,0
2025-06-20T11:42:50.116912,0.00999999999476131,-0.30913945346814287,2.43747,4.61886,0,0,flat,0
2025-06-20T11:42:52.677708,0.00999999999476131,-0.35727930725412316,2.1919699999999995,4.62894,0,0,flat,0
2025-06-20T11:42:55.134528,0.00999999999476131,-0.35620241297349736,2.1984399999999997,4.6311599999999995,0,0,flat,0
2025-06-20T11:42:58.015743,0.00999999999476131,-0.3537214043446231,2.20455,4.61774,0,0,flat,0
2025-06-20T11:43:00.565345,0.00999999999476131,-0.35730227239362056,2.1828199999999995,4.60986,0,0,flat,0
2025-06-20T11:43:02.979002,0.00999999999476131,-0.35511322569413073,2.18625,4.59401,0,0,up,0
2025-06-20T11:43:05.383443,0.00999999999476131,0.9456183211287392,10.83867,0.30295,0,0,flat,0
2025-06-20T11:43:07.831897,0.00999999999476131,0.9434901651634613,5.021929999999999,0.14601999999999998,0,0,flat,0
2025-06-20T11:43:10.300999,0.00999999999476131,0.9424081900849834,4.9025799999999995,0.14535999999999996,0,0,flat,0
2025-06-20T11:43:12.676745,0.00999999999476131,0.945109024073139,5.08292,0.14343999999999996,0,0,up,0
2025-06-20T11:43:15.130895,0.00999999999476131,0.5027294029222088,3.92144,1.29765,0,0,flat,0
2025-06-20T11:43:17.662415,0.00999999999476131,-0.41989969450893433,1.2185500000000002,2.98262,0,0,flat,0
2025-06-20T11:43:20.044394,0.00999999999476131,0.02701536522585828,2.38018,2.25496,0,0,flat,0
2025-06-20T11:43:22.489025,0.00999999999476131,0.19835766779960243,2.41958,1.6185799999999997,0,0,flat,0
2025-06-20T11:43:24.865369,0.00999999999476131,0.2539567836348939,2.75041,1.6363599999999998,0,0,flat,0
2025-06-20T11:43:27.269173,0.00999999999476131,0.5993654088634702,3.58892,0.8990100000000001,0,0,up,0
2025-06-20T11:43:29.693332,0.010000000009313226,-0.30560468987774225,1.5114,2.8417399999999997,0,0,flat,0
2025-06-20T11:43:32.086212,0.010000000009313226,-0.028502725729114026,2.48066,2.6262200000000004,0,0,flat,0
2025-06-20T11:43:34.535764,0.010000000009313226,0.08072703264954559,2.8157099999999997,2.39506,0,0,flat,0
2025-06-20T11:43:36.958476,0.010000000009313226,0.0729725043305801,2.90841,2.51281,0,0,flat,0
2025-06-20T11:43:39.473324,0.010000000009313226,0.030338353369450802,2.8108299999999997,2.6452999999999998,0,0,flat,0
2025-06-20T11:43:41.935832,0.010000000009313226,-0.052848280578538416,2.2313899999999998,2.4803999999999995,0,0,flat,0
2025-06-20T11:43:44.529371,0.010000000009313226,-0.36715574792744643,1.5236200000000002,3.2915299999999994,0,0,flat,0
2025-06-20T11:43:46.921892,0.010000000009313226,-0.18917401863088368,2.22457,3.2626,0,0,flat,0
2025-06-20T11:43:49.405359,0.010000000009313226,-0.10461053664728343,2.40387,2.96557,0,0,flat,0
2025-06-20T11:43:51.799780,0.010000000009313226,0.45818068482784896,4.398149999999999,1.6342299999999998,0,0,up,0
2025-06-20T11:43:55.140175,0.00999999999476131,0.7839191135812612,7.8664499999999995,0.95284,0,0,flat,0
2025-06-20T11:43:57.634813,0.00999999999476131,0.7878728694303345,7.87263,0.9340700000000001,0,0,up,0
2025-06-20T11:44:00.156523,0.010000000009313226,0.38164373217426206,4.59505,2.05652,0,0,flat,0
2025-06-20T11:44:02.613629,0.010000000009313226,0.394663964200011,4.582809999999999,1.9891099999999997,0,0,flat,0
2025-06-20T11:44:05.002558,0.010000000009313226,0.2355081991313023,3.8056,2.35478,0,0,flat,0
2025-06-20T11:44:07.495014,0.010000000009313226,0.25816942546930066,3.87642,2.28558,0,0,flat,0
2025-06-20T11:44:09.958162,0.010000000009313226,0.23937497107107442,3.8876899999999996,2.38594,0,0,flat,0
2025-06-20T11:44:12.477929,0.010000000009313226,0.2363558133228652,3.8791899999999995,2.39601,0,0,flat,0
2025-06-20T11:44:14.838693,0.010000000009313226,0.42319145908039874,4.05986,1.64543,0,0,flat,0
